air_temperature,radiant_temperature,relative_humidity,air_velocity,outdoor_temperature,clo_value,met_rate,comfort_label
22.6,27.59,61.200766272265696,0.12,29.39161579161579,0.45948,1.1348122866894197,comfortable
23.7,24.15,62.178803737341205,0.13,29.39161579161579,0.45948,1.1604095563139931,comfortable
26.4,28.86,59.23624453498818,0.23,29.39161579161579,0.3213600000000001,1.0580204778156996,too_warm
26.4,27.29,59.23624453498818,0.13,29.39161579161579,0.47042,1.0580204778156996,too_warm
26.4,27.64,59.23624453498818,0.32,29.39161579161579,0.47042,1.0580204778156996,comfortable
26.4,27.29,59.23624453498818,0.13,29.39161579161579,0.47042,1.131399317406143,comfortable
26.0,27.06,65.35193274342448,0.11,29.39161579161579,0.6126400000000002,1.075085324232082,comfortable
26.3,26.76,64.91678294914448,0.14,29.39161579161579,0.47042,1.0580204778156996,comfortable
27.0,26.7,60.36217423859415,0.3000000000000001,29.39161579161579,0.47042,1.0580204778156996,comfortable
24.8,25.82,58.46163202218295,0.1,28.912087912087912,0.47042,1.2030716723549484,comfortable
24.8,25.79,58.46163202218295,0.0899999999999999,28.912087912087912,0.51418,1.0580204778156996,comfortable
24.8,24.8,58.46163202218295,0.13,28.912087912087912,0.45948,1.1092150170648465,comfortable
23.2,26.16,63.84287229598022,0.11,28.912087912087912,0.47042,1.348122866894198,comfortable
23.4,23.78,63.30957233036792,0.08,28.912087912087912,0.47042,1.194539249146758,comfortable
23.5,24.59,62.00545962912038,0.12,28.912087912087912,0.6345199999999999,1.075085324232082,comfortable
23.5,24.59,62.00545962912038,0.12,28.912087912087912,0.45948,1.1604095563139931,comfortable
24.5,23.41,56.87225718542213,0.12,28.912087912087912,0.5314799999999998,1.0580204778156996,comfortable
25.3,25.3,56.34671730159062,0.14,28.912087912087912,0.54384,1.2542662116040952,comfortable
23.4,22.93,55.110507739608096,0.15,28.912087912087912,0.45948,1.083617747440273,comfortable
23.4,22.93,55.110507739608096,0.15,28.912087912087912,0.45948,1.1177474402730376,too_warm
23.4,22.98999999999999,55.110507739608096,0.1,28.912087912087912,0.45948,1.0972696245733788,comfortable
26.4,26.4,57.36088424569046,0.06,28.912087912087912,0.6126400000000002,1.0580204778156996,too_warm
26.6,26.22,56.921083178389615,0.08,28.912087912087912,0.3213600000000001,1.0580204778156996,comfortable
26.8,26.010000000000005,55.87643367978362,0.0899999999999999,28.912087912087912,0.45732,1.0580204778156996,too_warm
26.8,25.86,55.87643367978362,0.15,28.912087912087912,0.47042,1.131399317406143,comfortable
26.3,26.56,58.521807084796,0.21,28.912087912087912,0.47042,1.0580204778156996,comfortable
26.2,26.65,59.06453928570718,0.13,28.912087912087912,0.47042,1.305460750853242,comfortable
24.4,24.4,63.448915726440845,0.1,28.912087912087912,0.4157200000000001,1.0580204778156996,too_warm
27.1,27.510000000000005,57.36440658000832,0.1,28.912087912087912,0.47042,1.18259385665529,too_warm
27.5,27.5,57.710659326151166,0.1,28.912087912087912,0.6126400000000002,1.1655290102389078,too_warm
23.0,24.11,60.86483580677936,0.13,28.912087912087912,0.47042,1.3822525597269628,comfortable
24.3,25.469999999999995,63.36735507335428,0.15,29.681632653061225,0.47042,1.1860068259385668,comfortable
24.3,25.26,63.36735507335428,0.08,29.681632653061225,0.4266600000000001,1.0972696245733788,comfortable
24.3,25.29,63.36735507335428,0.0899999999999999,29.681632653061225,0.4266600000000001,1.493174061433447,comfortable
25.6,27.1,56.62936211098566,0.18,29.681632653061225,0.4326,1.1484641638225257,comfortable
23.2,23.65,56.249655577042496,0.13,29.681632653061225,0.45732,1.1348122866894197,comfortable
27.0,29.72,61.61263008830608,1.11,29.681632653061225,0.4266600000000001,1.0580204778156996,too_cold
27.0,27.239999999999995,62.8725045260066,0.17,29.681632653061225,0.47042,1.0921501706484644,comfortable
28.2,28.2,60.70203921852847,0.3000000000000001,29.681632653061225,0.47042,1.194539249146758,comfortable
26.5,27.7,60.58060878913327,0.16,28.895918367346937,0.4047800000000001,1.1262798634812288,comfortable
26.4,28.35,59.23624453498818,0.12,28.895918367346937,0.6345199999999999,1.506825938566553,too_warm
26.4,27.92,59.23624453498818,0.05,28.895918367346937,0.3213600000000001,1.0580204778156996,comfortable
25.3,29.06,69.57104417089846,0.5,28.895918367346937,0.4157200000000001,1.0580204778156996,too_warm
24.5,25.41,56.87225718542213,0.14,28.384183673469387,0.47042,1.25938566552901,comfortable
22.3,24.36,67.43684617310949,0.14,25.33469387755102,0.47042,1.2372013651877132,comfortable
21.2,22.678,49.16983329041858,0.11,19.2,0.50324,1.131399317406143,too_cold
21.5,23.883,47.4927606149357,0.0899999999999999,19.2,0.6427200000000002,1.131399317406143,comfortable
21.5,24.034,47.4927606149357,0.11,19.2,0.2844400000000001,1.2030716723549484,comfortable
21.3,22.899,47.916729324537066,0.14,19.2,0.6427200000000002,1.0580204778156996,too_cold
21.9,22.495999999999995,45.99549662958298,0.0899999999999999,19.2,0.4047800000000001,1.131399317406143,comfortable
21.2,21.463999999999995,49.16983329041858,0.21,19.2,0.6454599999999999,1.0580204778156996,comfortable
21.3,22.424,47.916729324537066,0.04,19.2,0.2735,1.131399317406143,comfortable
21.4,23.062999999999995,48.04652274137049,0.07,19.2,0.618,1.2764505119453926,comfortable
21.4,24.171,48.04652274137049,0.07,19.2,0.56888,1.0580204778156996,comfortable
19.4,19.4,51.917165143706775,0.17,19.2,0.65508,1.131399317406143,too_cold
19.9,19.48999999999999,58.52059005147129,0.1,19.2,0.6673399999999999,1.0921501706484644,too_cold
22.1,22.969,50.28569944196341,0.12,19.2,0.6673399999999999,1.1655290102389078,comfortable
21.6,21.805,50.36126821637856,0.1,19.2,0.72924,1.0580204778156996,comfortable
22.0,22.468,47.463898528107336,0.15,19.2,0.72924,1.0580204778156996,comfortable
21.8,22.469,49.23799397985855,0.13,19.2,0.91464,1.0580204778156996,comfortable
22.2,21.331000000000003,48.38739005315918,0.12,19.2,0.4047800000000001,1.3276450511945392,comfortable
22.5,21.815,47.43596946610797,0.14,19.2,0.2735,1.1655290102389078,comfortable
22.1,22.867,35.92626788679315,0.08,17.15,0.52512,1.0580204778156996,comfortable
20.4,22.739,41.841521941824986,0.15,17.15,0.7415999999999998,1.2337883959044362,comfortable
21.7,22.87,36.56008721972877,0.15,12.4,0.8533200000000002,1.0580204778156996,comfortable
21.6,22.847,40.28651318026552,0.18,12.4,0.8314400000000002,1.0580204778156996,comfortable
21.8,22.485,39.28572419377648,0.14,12.4,0.77674,1.131399317406143,comfortable
21.8,22.485,39.28572419377648,0.14,12.4,0.6454599999999999,1.0580204778156996,comfortable
21.7,22.636,36.56008721972877,0.15,12.4,0.77674,1.0580204778156996,comfortable
22.2,22.439,36.08396824999628,0.16,12.4,0.6673399999999999,1.0580204778156996,too_warm
21.9,22.378,35.60805892301853,0.16,12.4,0.8095600000000001,1.0580204778156996,too_cold
21.6,22.828,35.12361895912421,0.31,12.4,0.6673399999999999,1.0580204778156996,comfortable
21.8,21.556,32.93224903239211,0.17,12.4,0.6673399999999999,1.0580204778156996,comfortable
21.7,21.7,31.51573440870156,0.16,12.4,0.52512,1.0580204778156996,comfortable
22.0,20.728,33.88807213889603,0.19,12.4,0.70016,1.131399317406143,comfortable
22.3,21.811000000000003,36.24074181364488,0.17,12.4,0.39384,1.0580204778156996,comfortable
23.0,26.9,42.28975269861765,0.06,15.550000000000002,0.2844400000000001,1.0580204778156996,comfortable
23.0,26.837000000000003,42.28975269861765,0.08,15.550000000000002,0.7910399999999999,1.0580204778156996,comfortable
22.3,24.254,41.952101665190106,0.12,15.550000000000002,0.6454599999999999,1.2201365187713311,comfortable
22.3,24.254,41.952101665190106,0.12,15.550000000000002,0.70016,1.2201365187713311,comfortable
22.3,24.254,41.952101665190106,0.12,15.550000000000002,0.6126400000000002,1.0580204778156996,too_warm
22.3,24.254,41.952101665190106,0.12,15.550000000000002,0.37196,1.2764505119453926,comfortable
21.0,21.508,42.05423259007271,0.05,15.95,0.50324,1.0580204778156996,comfortable
21.0,21.532,42.05423259007271,0.06,15.95,0.6126400000000002,1.0580204778156996,comfortable
20.7,20.26599999999999,49.93591811738373,0.12,15.95,0.5579400000000002,1.131399317406143,comfortable
22.3,24.145,46.51991268152776,0.1,15.95,0.72924,1.1484641638225257,comfortable
21.0,21.642,42.05423259007271,0.04,15.95,0.6673399999999999,1.0580204778156996,comfortable
20.6,21.402999999999995,50.5198312930431,0.04,15.95,0.6427200000000002,1.131399317406143,comfortable
20.7,21.055,49.93591811738373,0.06,15.95,0.8095600000000001,1.2030716723549484,comfortable
20.7,22.235,49.93591811738373,0.08,15.95,0.927,1.0580204778156996,comfortable
22.0,22.396999999999995,46.794651097704445,0.0899999999999999,15.95,0.7220400000000001,1.0580204778156996,too_cold
22.3,22.734000000000005,42.59780701161623,0.12,15.95,0.6673399999999999,1.0972696245733788,comfortable
22.0,22.0,43.48340769845038,0.0899999999999999,15.95,0.72924,1.0580204778156996,comfortable
21.4,21.634000000000004,47.36193280216531,0.15,15.95,0.72924,1.0580204778156996,comfortable
22.0,22.0,43.48340769845038,0.0899999999999999,15.95,0.90228,1.1177474402730376,comfortable
22.2,22.776,47.719228799815255,0.08,15.95,0.50324,1.1655290102389078,comfortable
22.5,22.5,42.23318786728735,0.07,15.95,0.2735,1.1262798634812288,comfortable
21.0,21.709,42.05423259007271,0.06,15.95,0.8095600000000001,1.0580204778156996,too_cold
21.0,21.321000000000005,42.05423259007271,0.04,15.95,0.8095600000000001,1.0580204778156996,comfortable
21.0,21.642,42.05423259007271,0.04,15.95,0.6673399999999999,1.1262798634812288,comfortable
21.0,21.642,42.05423259007271,0.04,15.95,0.6673399999999999,1.0921501706484644,comfortable
21.0,21.482,42.05423259007271,0.04,15.95,0.6126400000000002,1.0580204778156996,comfortable
23.2,24.543,48.952419017783846,0.08,32.349999999999994,0.2735,1.0580204778156996,comfortable
23.7,24.122,50.18658099505751,0.11,32.349999999999994,0.2735,1.075085324232082,comfortable
23.7,24.134000000000004,50.18658099505751,0.12,32.349999999999994,0.6454599999999999,1.0580204778156996,comfortable
23.7,24.134000000000004,50.18658099505751,0.12,32.349999999999994,0.47042,1.0921501706484644,comfortable
23.7,24.134000000000004,50.18658099505751,0.12,32.349999999999994,0.3063200000000001,1.0972696245733788,comfortable
23.7,24.055,50.18658099505751,0.06,32.349999999999994,0.56888,1.0580204778156996,comfortable
25.7,22.321000000000005,34.32119716143288,0.11,32.349999999999994,0.6427200000000002,1.0716723549488056,too_warm
23.7,24.494,43.23190796580085,0.0899999999999999,32.349999999999994,0.2844400000000001,1.0972696245733788,comfortable
22.0,22.998,50.164592783976055,0.18,32.349999999999994,0.44854,1.174061433447099,comfortable
22.0,22.998,50.164592783976055,0.18,32.349999999999994,0.72924,1.075085324232082,comfortable
23.2,24.543,48.952419017783846,0.08,32.349999999999994,0.2735,1.0580204778156996,comfortable
23.2,24.543,48.952419017783846,0.08,32.349999999999994,0.4813600000000001,1.0921501706484644,comfortable
23.2,24.543,48.952419017783846,0.08,32.349999999999994,0.4813600000000001,1.0580204778156996,comfortable
23.2,24.543,48.952419017783846,0.08,32.349999999999994,0.4047800000000001,1.075085324232082,comfortable
22.2,22.908999999999995,53.13135230816654,0.06,18.65,0.77674,1.331058020477816,comfortable
22.2,22.908999999999995,53.13135230816654,0.06,18.65,0.4047800000000001,1.0631399317406145,comfortable
20.6,23.407,50.5198312930431,0.15,18.65,0.72924,1.0580204778156996,comfortable
20.5,21.405999999999995,48.96868846408403,0.03,18.65,0.2844400000000001,1.1604095563139931,comfortable
21.0,22.52,47.52272067164069,0.12,18.65,0.5932799999999998,1.2798634812286689,comfortable
20.6,20.805,50.5198312930431,0.1,18.65,0.47042,1.083617747440273,comfortable
22.2,22.908999999999995,53.13135230816654,0.06,18.65,0.5579400000000002,1.10580204778157,comfortable
19.9,21.42,51.80887434412604,0.12,18.65,0.618,1.0580204778156996,comfortable
20.5,21.34,48.96868846408403,0.02,18.65,0.927,1.1604095563139931,comfortable
22.2,22.646,47.719228799815255,0.13,18.65,0.47042,1.1433447098976108,comfortable
22.2,22.908999999999995,53.13135230816654,0.06,18.65,0.6126400000000002,1.1092150170648465,too_cold
21.3,21.734000000000005,41.82432122993743,0.12,25.4,0.6427200000000002,1.1348122866894197,comfortable
24.5,24.26599999999999,37.70545597752625,0.15,20.25,0.6427200000000002,1.25938566552901,comfortable
23.7,25.09,35.948225846632106,0.0899999999999999,18.6,0.6674399999999999,1.131399317406143,comfortable
23.1,23.1,34.429373284547665,0.12,18.6,0.7415999999999998,1.0580204778156996,comfortable
22.8,25.123,33.954292726806806,0.11,18.6,0.8528399999999999,1.1262798634812288,comfortable
23.4,24.416,32.52579165060751,0.05,18.6,0.8899199999999998,1.0580204778156996,comfortable
23.1,24.393,29.10033818449949,0.07,18.6,0.56888,1.0580204778156996,comfortable
23.4,24.831000000000003,30.769381309936787,0.26,18.6,0.7910399999999999,1.0580204778156996,comfortable
21.5,21.5,39.48211225011698,0.06,18.6,0.618,1.1262798634812288,comfortable
22.1,24.214,34.67442539366738,0.03,18.6,0.2735,1.0580204778156996,comfortable
22.7,23.947,29.59119942020455,0.18,18.6,0.69216,1.1262798634812288,comfortable
21.8,22.856000000000005,40.58286388062654,0.11,18.6,0.618,1.0580204778156996,comfortable
23.4,23.003,37.29984179930205,0.0899999999999999,18.6,0.6454599999999999,1.36518771331058,comfortable
24.3,25.778,32.78549290839355,0.07,18.6,0.69216,1.0921501706484644,comfortable
24.8,25.396,34.68226643226521,0.0899999999999999,18.6,0.69216,1.1996587030716723,comfortable
24.4,26.037,35.23537373561766,0.15,18.6,0.69216,1.0580204778156996,comfortable
22.0,22.234000000000005,36.39846583153954,0.15,18.6,0.7910399999999999,1.1689419795221845,comfortable
24.5,25.691,34.80803806305996,0.0899999999999999,18.6,0.69216,1.114334470989761,comfortable
26.2,26.653,35.03385878692906,0.03,18.6,0.97644,1.2372013651877132,comfortable
24.4,26.088999999999995,30.676767596322943,0.11,18.6,0.72924,1.2201365187713311,comfortable
26.4,26.605,33.69871279636691,0.1,18.6,0.75396,1.331058020477816,comfortable
26.4,26.585,32.631816609893725,0.07,18.6,0.7910399999999999,1.0409556313993171,comfortable
26.4,26.932,32.101209862760726,0.06,18.6,0.44854,1.131399317406143,too_warm
22.4,22.599,35.15465929901825,0.0899999999999999,18.6,0.77868,1.0580204778156996,comfortable
23.4,23.932,40.96895618815551,0.06,18.6,0.37196,1.18259385665529,comfortable
21.9,22.859000000000005,36.24057746836895,0.08,18.6,0.8528399999999999,1.0580204778156996,comfortable
22.5,23.177000000000003,34.08270037134607,0.05,18.6,0.8034,1.0580204778156996,comfortable
22.5,23.741,34.69672135992845,0.06,18.6,0.8034,1.1262798634812288,comfortable
22.7,23.039,36.85870498093018,0.05,18.6,0.7415999999999998,1.0580204778156996,comfortable
22.0,22.846,35.76763377882275,0.05,18.6,0.75396,1.0921501706484644,comfortable
22.7,23.232,30.781757016408143,0.06,18.6,0.75486,1.2542662116040952,comfortable
23.0,23.217,33.67006595205212,0.12,18.6,0.8528399999999999,1.0580204778156996,comfortable
21.8,21.608,34.185598584605714,0.08,18.6,0.72924,1.131399317406143,comfortable
21.0,21.846,35.426940085539634,0.05,18.6,0.8528399999999999,1.3225255972696244,comfortable
22.8,24.474,42.01349991037663,0.16,17.65,0.4266600000000001,1.1092150170648465,comfortable
23.2,23.417000000000005,38.8360505851711,0.12,17.65,0.6126400000000002,1.3276450511945392,comfortable
23.2,23.417000000000005,38.8360505851711,0.12,17.65,0.7415999999999998,1.0580204778156996,comfortable
23.0,23.177000000000003,41.032399867998656,0.06,17.65,0.7415999999999998,1.3617747440273036,comfortable
22.9,23.515,40.26449930880152,0.1,17.65,0.7910399999999999,1.0921501706484644,comfortable
22.1,23.024,47.591935765966376,0.07,17.65,0.69216,1.0921501706484644,comfortable
21.5,22.73,50.93082091447999,0.1,17.65,0.91464,1.2542662116040952,comfortable
22.4,22.77,47.97160426994882,0.07,17.65,0.72924,1.2764505119453926,comfortable
23.0,23.185,41.032399867998656,0.07,17.65,1.13712,1.1262798634812288,comfortable
22.9,23.963999999999995,40.26449930880152,0.06,17.65,0.7910399999999999,1.0580204778156996,comfortable
23.3,26.491,43.32542749126137,0.06,17.65,0.7910399999999999,1.0580204778156996,comfortable
23.4,24.514,41.588035590323386,0.13,17.65,0.7910399999999999,1.0580204778156996,comfortable
23.0,23.886,43.55598555668515,0.06,17.65,0.8528399999999999,1.0580204778156996,comfortable
21.7,22.546,49.79700883143901,0.05,17.65,0.72924,1.1262798634812288,comfortable
23.6,23.954999999999995,45.60322125074916,0.06,17.65,0.5579400000000002,1.2201365187713311,comfortable
21.5,22.793,46.81235301794923,0.07,17.65,0.7910399999999999,1.131399317406143,comfortable
25.1,26.024,35.122306289528225,0.07,17.65,0.8281200000000002,1.0921501706484644,comfortable
25.6,26.277,34.17625112522831,0.05,17.65,0.69216,1.0580204778156996,too_warm
25.3,25.655,34.851207650928394,0.06,17.65,0.69216,1.0580204778156996,comfortable
24.4,24.611000000000004,36.3951398292642,0.11,17.65,0.69216,1.0580204778156996,comfortable
24.6,24.154000000000003,37.26484309207062,0.13,17.65,0.69216,1.0580204778156996,comfortable
23.6,23.415,37.59440414947103,0.07,17.65,0.7415999999999998,1.2764505119453926,comfortable
23.9,23.9,38.62852498230107,0.08,17.65,0.65508,1.0580204778156996,too_warm
22.8,23.62,40.74971961422533,0.1,17.65,0.72924,1.0580204778156996,comfortable
22.2,23.788,43.107356495410095,0.0899999999999999,17.65,0.77868,1.0580204778156996,comfortable
23.3,23.3,40.82968904061344,0.12,17.65,0.84048,1.131399317406143,comfortable
22.3,22.123,43.89601298530023,0.06,17.65,0.4047800000000001,1.2849829351535835,comfortable
23.3,23.3,40.82968904061344,0.17,17.65,0.8095600000000001,1.139931740614334,comfortable
25.0,24.076,32.7307037718293,0.07,17.65,0.6674399999999999,1.131399317406143,comfortable
22.7,22.869,42.51101592090451,0.05,17.65,0.72924,1.2030716723549484,comfortable
22.8,22.8,45.21208709956896,0.0899999999999999,17.65,0.7910399999999999,1.0580204778156996,comfortable
23.2,23.2,40.68961578310289,0.14,17.65,0.4047800000000001,1.1092150170648465,comfortable
23.5,24.009,44.21702842132712,0.19,17.65,0.91464,1.0580204778156996,comfortable
23.5,23.922,44.21702842132712,0.11,17.65,0.75396,1.2883959044368605,comfortable
24.9,24.9,34.263992863400134,0.26,17.65,0.72924,1.2030716723549484,comfortable
24.5,24.5,37.12187671251412,0.15,17.65,0.72924,1.0580204778156996,comfortable
22.2,23.76,43.759281428044766,0.13,16.4,0.7910399999999999,1.0580204778156996,comfortable
22.3,22.655,44.54853545097426,0.06,16.4,0.7415999999999998,1.131399317406143,comfortable
23.2,22.136,41.31182257874112,0.06,16.4,0.56888,1.1092150170648465,comfortable
22.0,22.0,44.80095100555487,0.12,16.4,0.69216,1.0631399317406145,comfortable
23.0,23.169,41.65997158846627,0.05,16.4,0.44854,1.131399317406143,comfortable
21.0,22.727,45.45425340949754,0.08,16.4,0.7910399999999999,1.2372013651877132,comfortable
21.7,22.039,36.56008721972877,0.05,16.4,0.44854,1.1262798634812288,comfortable
22.6,25.64,43.65621374781799,0.12,16.4,0.6427200000000002,1.4163822525597267,comfortable
23.7,24.693,38.94573029515635,0.0899999999999999,16.4,0.8281200000000002,1.2713310580204773,comfortable
24.8,24.969,36.395833397506166,0.05,16.4,0.618,1.131399317406143,comfortable
24.3,24.951,39.19178986362763,0.12,16.4,0.75396,1.3105802047781572,comfortable
23.0,23.446,41.65997158846627,0.13,16.4,0.7910399999999999,1.131399317406143,comfortable
22.7,23.814000000000004,43.15010438581189,0.13,16.4,0.7910399999999999,1.0921501706484644,comfortable
24.1,24.839,38.9117677931745,0.07,16.4,0.618,1.0921501706484644,comfortable
24.4,24.577000000000005,36.9780934251776,0.06,16.4,0.3391399999999999,1.2030716723549484,comfortable
22.4,23.771,44.03194894401513,0.14,16.4,0.4157200000000001,1.2713310580204773,too_warm
23.7,28.098,38.94573029515635,0.17,16.4,0.69216,1.3105802047781572,comfortable
24.0,23.419,38.173441404952335,0.27,16.4,0.6427200000000002,1.2764505119453926,comfortable
23.7,24.276,39.55157498515846,0.08,16.4,0.47042,1.0921501706484644,too_warm
20.4,23.142,39.10960788238388,0.14,12.6,0.76632,1.1262798634812288,comfortable
20.4,22.783,39.10960788238388,0.0899999999999999,14.15,0.47042,1.2372013651877132,comfortable
20.4,22.617000000000004,39.10960788238388,0.07,14.15,0.5579400000000002,1.1262798634812288,comfortable
22.1,23.837000000000003,37.82025872233185,0.12,14.15,0.7415999999999998,1.1092150170648465,too_cold
22.1,23.635000000000005,37.82025872233185,0.08,14.15,0.8528399999999999,1.131399317406143,comfortable
22.1,23.635000000000005,37.82025872233185,0.08,14.15,0.56888,1.4675767918088738,comfortable
20.4,22.893999999999995,39.78909934285279,0.08,14.15,0.52512,1.0580204778156996,comfortable
21.8,21.595,36.718146338440384,0.1,14.15,0.618,1.36518771331058,comfortable
21.8,21.556,36.718146338440384,0.17,14.15,0.7415999999999998,1.0580204778156996,comfortable
22.5,21.349,30.44248824232257,0.08,14.15,0.72924,1.1689419795221845,comfortable
22.5,21.034,30.44248824232257,0.17,14.15,0.90228,1.5921501706484642,comfortable
22.5,21.004,30.44248824232257,0.18,14.15,0.97644,1.1996587030716723,comfortable
22.5,21.034,30.44248824232257,0.17,14.15,0.8899199999999998,1.1655290102389078,too_cold
21.7,21.7,40.43512624836767,0.08,14.15,0.8034,1.131399317406143,comfortable
21.7,21.7,40.43512624836767,0.08,14.15,0.7415999999999998,1.2337883959044362,comfortable
22.2,21.498,37.97295475575324,0.15,14.15,0.8095600000000001,1.1655290102389078,comfortable
21.7,21.7,40.43512624836767,0.17,14.15,0.72924,1.114334470989761,comfortable
22.1,22.675999999999995,35.92626788679315,0.08,14.15,1.08768,1.2337883959044362,comfortable
22.1,22.654000000000003,35.92626788679315,0.07,14.15,0.77868,1.2337883959044362,comfortable
22.1,22.715,35.92626788679315,0.1,14.15,1.0258799999999997,1.194539249146758,comfortable
23.0,23.204999999999995,33.07026944633463,0.1,14.15,0.84048,1.0580204778156996,comfortable
23.0,23.204999999999995,33.07026944633463,0.1,14.15,0.7910399999999999,1.0580204778156996,comfortable
23.5,23.5,30.93378840773256,0.16,14.15,0.72924,1.0580204778156996,comfortable
23.5,23.5,32.68567354991922,0.16,14.15,0.69216,1.0580204778156996,comfortable
23.5,21.763,32.68567354991922,0.12,14.15,0.7910399999999999,1.0409556313993171,comfortable
23.5,21.763,32.68567354991922,0.12,14.15,0.8528399999999999,0.9897610921501708,comfortable
22.5,22.5,35.31286074979178,0.16,14.15,0.618,1.131399317406143,comfortable
22.5,22.5,35.31286074979178,0.0899999999999999,14.15,0.93936,1.2798634812286689,comfortable
22.5,22.5,35.31286074979178,0.12,14.15,0.72924,1.0921501706484644,comfortable
22.5,22.5,35.31286074979178,0.16,14.15,0.7910399999999999,1.194539249146758,comfortable
20.6,21.822,43.513546025204825,0.17,15.550000000000002,0.69216,1.194539249146758,comfortable
20.6,21.822,43.513546025204825,0.17,15.550000000000002,0.7910399999999999,1.194539249146758,comfortable
21.5,22.609000000000005,39.48211225011698,0.07,15.550000000000002,0.72924,1.4334470989761092,comfortable
20.6,21.822,43.513546025204825,0.17,15.550000000000002,0.69216,1.348122866894198,comfortable
22.9,23.534,35.93646838230564,0.11,15.550000000000002,0.8095600000000001,1.1262798634812288,comfortable
24.0,24.192,34.634530464327355,0.08,15.550000000000002,0.7910399999999999,1.131399317406143,comfortable
24.4,23.98999999999999,35.23537373561766,0.1,15.550000000000002,0.69216,1.4556313993174057,comfortable
24.4,23.98999999999999,35.23537373561766,0.1,15.550000000000002,0.72924,1.2201365187713311,comfortable
22.7,23.134000000000004,47.687329623775256,0.12,19.25,0.44854,1.5529010238907852,comfortable
22.7,23.134000000000004,47.687329623775256,0.12,19.25,0.6126400000000002,1.6467576791808876,comfortable
22.2,22.933,49.05791549335162,0.17,19.25,0.72924,1.4334470989761092,comfortable
22.8,23.222,45.85859978213085,0.11,19.25,0.618,1.6433447098976108,comfortable
22.9,23.27,46.63455679047594,0.07,19.25,0.72924,1.2372013651877132,comfortable
23.6,23.6,46.23470779825635,0.13,19.25,0.3063200000000001,1.3395904436860069,comfortable
22.9,23.27,46.63455679047594,0.07,19.25,0.3063200000000001,1.2372013651877132,comfortable
23.0,23.0,41.032399867998656,0.1,19.25,0.75396,1.2030716723549484,comfortable
23.0,23.0,41.032399867998656,0.12,19.25,0.6427200000000002,1.2798634812286689,comfortable
24.2,23.015,39.05217846964381,0.05,19.25,0.4047800000000001,1.0921501706484644,comfortable
23.0,25.184,44.19245864119082,0.0899999999999999,19.25,0.75396,1.075085324232082,comfortable
23.0,25.452,44.19245864119082,0.13,19.25,0.6427200000000002,1.131399317406143,comfortable
23.0,25.285,44.19245864119082,0.14,19.25,0.69216,1.131399317406143,comfortable
24.7,28.026,39.74235875531817,0.07,19.25,0.69216,1.2764505119453926,too_warm
23.0,25.573,44.19245864119082,0.15,19.25,0.5809199999999999,1.0580204778156996,comfortable
24.7,27.632,39.74235875531817,0.17,19.25,0.75396,1.5870307167235491,comfortable
24.7,28.286999999999995,39.74235875531817,0.29,19.25,0.6427200000000002,1.1655290102389078,comfortable
22.5,22.5,44.16709519770122,0.16,19.25,0.8095600000000001,1.2883959044368605,comfortable
22.5,23.267,42.875564337858606,0.08,19.25,0.7415999999999998,1.3105802047781572,comfortable
22.5,23.386,42.875564337858606,0.06,19.25,1.13712,1.3105802047781572,comfortable
23.5,23.884,43.59069537414202,0.08,19.25,0.6126400000000002,1.1262798634812288,comfortable
22.5,23.267,42.875564337858606,0.08,19.25,0.76632,1.0409556313993171,comfortable
24.2,26.58299999999999,42.054774979341545,0.0899999999999999,22.15,0.7415999999999998,1.0921501706484644,comfortable
24.2,26.66,42.054774979341545,0.1,22.15,0.8899199999999998,1.1262798634812288,comfortable
24.9,25.916,40.01299717426076,0.05,22.15,0.3063200000000001,1.302047781569966,comfortable
24.9,26.009,40.01299717426076,0.07,22.15,0.72924,1.1774744027303754,too_warm
22.9,24.193,45.98738714072635,0.07,22.15,0.44854,1.1774744027303754,comfortable
24.9,26.009,40.01299717426076,0.07,22.15,0.69216,1.1774744027303754,comfortable
23.8,24.942,44.60464585990335,0.14,22.15,0.6427200000000002,1.3617747440273036,comfortable
26.2,25.202,38.331002656216015,0.18,22.15,0.75396,1.2081911262798637,comfortable
26.2,25.202,38.331002656216015,0.18,22.15,0.7910399999999999,1.250853242320819,comfortable
26.2,25.163,38.331002656216015,0.2,22.15,0.4047800000000001,1.1689419795221845,too_warm
22.6,23.742,46.25087982014404,0.14,22.15,0.77868,1.2030716723549484,comfortable
24.2,24.2,43.27083186167855,0.1,22.15,0.4266600000000001,1.1518771331058022,comfortable
23.1,24.437,49.48543984503113,0.13,17.15,0.6674399999999999,1.194539249146758,comfortable
22.9,23.378,49.90510058654049,0.16,17.15,0.8528399999999999,1.075085324232082,comfortable
22.9,23.378,49.90510058654049,0.16,17.15,0.7910399999999999,1.1228668941979518,comfortable
22.7,22.899,50.99778003270264,0.0899999999999999,17.15,0.5579400000000002,1.1569965870307166,comfortable
23.3,23.655,47.77893527733944,0.06,17.15,0.8281200000000002,1.245733788395904,comfortable
23.3,23.697,47.77893527733944,0.0899999999999999,17.15,0.7910399999999999,1.1006825938566556,comfortable
23.3,23.684,47.77893527733944,0.08,17.15,0.37196,1.083617747440273,comfortable
23.8,23.332,39.08788965560769,0.15,17.4,0.75396,1.3959044368600682,comfortable
23.8,23.378,39.08788965560769,0.11,17.4,0.8281200000000002,1.1092150170648465,comfortable
